gen,elapsed_sec,evals_total,best_fitness,mean_fitness
138,0.25865602493286133,27800,-0.7154594193645578,-1.8582718575862651
139,0.26049208641052246,28000,-0.7020508962799809,-1.9055538733737085
140,0.2623260021209717,28200,-0.4696103904822945,-1.9266578137470816
141,0.2641630172729492,28400,-0.44499289352998117,-1.8550335687487172
142,0.266005277633667,28600,-0.589558314149218,-1.8681239394050693
143,0.26784729957580566,28800,-0.585154100186761,-1.8812806813551526
144,0.26969313621520996,29000,-0.5376152184839815,-1.8490945779659516
145,0.27201318740844727,29200,-0.5027351787766499,-1.7673235688491973
146,0.2751121520996094,29400,-0.5106564895894787,-1.792739019743843
147,0.27689599990844727,29600,-0.5945877949032856,-1.7610392246968345
148,0.2786390781402588,29800,-0.7326261087032141,-1.806356077513161
149,0.2803943157196045,30000,-0.5875743237131005,-1.845813391725572
150,0.28213024139404297,30200,-0.535527226108253,-1.9223669583675806
151,0.2838630676269531,30400,-0.625464681391072,-1.8345852868251382
152,0.28563499450683594,30600,-0.8454704922773589,-1.8741479189542118
153,0.28748321533203125,30800,-0.6514450430308032,-1.8862528958141715
154,0.28933024406433105,31000,-0.6424098835039804,-1.8205057008672094
155,0.29118824005126953,31200,-0.8846910742813067,-1.8451787877372234
156,0.29305124282836914,31400,-0.5960141035745999,-1.8659564673687625
157,0.29490208625793457,31600,-0.7150787032825668,-1.9277369031583393
158,0.29674816131591797,31800,-0.5655922611674494,-1.9371979451775543
159,0.29859018325805664,32000,-0.5792776400301988,-1.8979347880989657
160,0.30044007301330566,32200,-0.7440067912256226,-1.8799766943195606
161,0.3022911548614502,32400,-0.6250386883274044,-1.8804277129981242
162,0.30413818359375,32600,-0.5258287339283816,-1.8503972946386216
163,0.3059811592102051,32800,-0.5096887554468552,-1.8266454153807223
164,0.30782508850097656,33000,-0.4169867268390477,-1.8105157269383665
165,0.30966711044311523,33200,-0.6346737165850492,-1.8080843183229995
166,0.3115081787109375,33400,-0.5212344572029474,-1.805768899640097
167,0.3133580684661865,33600,-0.6687617467061124,-1.850157004481003
168,0.3152041435241699,33800,-0.781941040782797,-1.8675911036762387
169,0.31705331802368164,34000,-0.6144798110737848,-1.871063544268729
170,0.3189051151275635,34200,-0.6634376437496234,-1.8681759913732676
171,0.32074522972106934,34400,-0.667372576168779,-1.873048592505383
172,0.32259035110473633,34600,-0.6682861229611393,-1.839223133260698
173,0.32443904876708984,34800,-0.5409413705326346,-1.7867797654775819
174,0.326282262802124,35000,-0.6466515794070834,-1.850412062556857
175,0.3281261920928955,35200,-0.6988418020371725,-1.8955944599691998
176,0.329970121383667,35400,-0.8596241386324198,-1.9098930050778318
177,0.33182621002197266,35600,-0.4374062733460788,-1.991777988847732
178,0.3336760997772217,35800,-0.6312786238589443,-1.94433070967525
179,0.3355252742767334,36000,-0.6026653809295521,-1.9323723967058128
180,0.3373701572418213,36200,-0.6852226442619085,-1.826433496504722
181,0.3392140865325928,36400,-0.6444903978017031,-1.7260645785927307
182,0.34105801582336426,36600,-0.45896160638385886,-1.690423397045263
183,0.34290027618408203,36800,-0.5795748564230343,-1.715769256108635
184,0.3447442054748535,37000,-0.6181790929021787,-1.789606113197961
185,0.3465919494628906,37200,-0.6473946840274599,-1.8102475924703743
186,0.34844112396240234,37400,-0.6865229507189017,-1.8047028605065134
187,0.350283145904541,37600,-0.6382049717256734,-1.8128027991409343
188,0.35211896896362305,37800,-0.5810903448820947,-1.761147528984655
189,0.35396313667297363,38000,-0.4667077034306484,-1.7684079576784775
190,0.35580897331237793,38200,-0.5932273319126847,-1.7468558417467457
191,0.3576512336730957,38400,-0.6478457549752061,-1.78321960930268
192,0.35948801040649414,38600,-0.4528861925922298,-1.7644542474274119
193,0.3613321781158447,38800,-0.5681616752468079,-1.758669765434323
194,0.3631751537322998,39000,-0.44457328869125357,-1.752444522799558
195,0.36501622200012207,39200,-0.4835887548492644,-1.7432980007362804
196,0.36685895919799805,39400,-0.6717849888940135,-1.7582903989782508
197,0.3686981201171875,39600,-0.661860653213463,-1.7272980634508708
198,0.3705451488494873,39800,-0.666533111344754,-1.678841346794611
199,0.37238597869873047,40000,-0.7590592156107681,-1.769321492909288
